PROLIFIC_PID,totalTime,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv,subj2LR_posOC,subj2LR_negOC,subj2p0_3prm,subj2NLL_biasedOC,subj2LRTp_biasedOC,subj2LR_biasedOC
63d80b500adef5b476e289a4,349.97,0.3333333333333333,0.0,0.9924242424242424,2.15,0.0,0.0,0.6666666666666666,15.12,0.0,0.9999546021312976,0.1192029220221175,1.0,192.93450352852443,6.762373737724751e-103,
5f48dab70aa4ce3aa1914003,455.614,0.0075757575757575,0.0,0.2878787878787879,28.78,0.0,0.0,0.1666666666666666,20.28,0.0,0.1281312310318279,0.8807970779778824,0.4055396834237353,378.1867511866619,4.251586630772951e-22,
6400d9993ddcc2436a9f2e1a,338.756,0.5075757575757576,0.0,0.2803030303030303,7.85,0.0,0.0,0.0,5.78,1.0,4.53978687024344e-05,0.8807970779778824,0.83700809515582,413.74423518303786,2.3384537806560166e-06,
63cff34d33a9948e3b0b28d6,394.457,0.0,0.0,0.4924242424242424,6.77,0.0,0.0,0.0,12.01,0.0,0.1902709414870472,0.1192029220221175,1.0,349.52751768859804,1.201707793730809e-34,
63e55887d67a5c7e32a678fa,361.036,0.2727272727272727,0.0,0.1666666666666666,4.72,0.0,0.0,0.5,16.88,1.0,0.1727442829336155,0.1192029220221175,1.0,373.7690410458084,4.905928442194929e-24,0.053541360911498
63d81e2fb6c8f0da25fea602,503.534,0.2727272727272727,0.0,0.2424242424242424,12.85,0.0,0.0,0.0,42.29,0.0,0.1478829061857862,0.7310585786300049,1.0,383.1363231721539,6.337615445412633e-20,
6400da061dc90debed65731b,487.098,0.4545454545454545,0.0,0.25,21.99,0.0,0.0,0.0,39.5,0.0,0.0376528383869061,0.7310585786300049,0.8782875758240901,420.2073037294765,0.0022073280490403,
610189e61b2d3520eea21de6,401.78,0.0303030303030303,0.0,0.4924242424242424,12.03,0.0,0.0,0.1666666666666666,13.25,0.0,0.2345618768337826,0.7310585786300049,1.0,346.4347279554283,5.345571376502127e-36,
5fa5a899f2b7600f72104ad1,318.016,0.3787878787878788,0.0,0.4318181818181818,2.54,0.0,0.0,0.1666666666666666,6.46,0.0,0.7828954685603509,0.2689414213699951,1.0,344.3894202211178,6.8266580532670186e-37,
5e223f4219295951f846dd16,465.802,0.1818181818181818,0.0075757575757575,0.3636363636363636,2.29,0.0,0.0,0.3333333333333333,13.86,0.0,0.0836998232952316,0.2689414213699951,1.0,401.5412163333406,8.269587070106261e-12,
5df1133b99b28201e0a1181c,335.147,0.3409090909090909,0.0,0.0984848484848484,3.82,0.0,0.0,0.0,9.52,0.0,0.0631656950674988,0.1192029220221175,1.0,407.1252901946604,2.5081271742847994e-09,
60fd738c235e974993ad455c,500.611,0.053030303030303,0.0,0.303030303030303,10.52,0.0,0.1666666666666666,0.1666666666666666,27.41,0.0,0.0458315188327875,0.2689414213699951,0.5031495802396283,404.4152669319409,1.5595968869675542e-10,-0.2231099025372075
63b6ef9027eb90f292852ee4,510.67,0.0,0.0,0.303030303030303,5.51,0.0,0.0,0.0,66.93,1.0,0.0305277975627285,0.7310585786300049,0.8535792434126878,420.8323690442439,0.0043816288600592,
5e2cd786dc63ca2ff798a0ca,499.076,0.1439393939393939,0.0227272727272727,0.4848484848484848,1.8,0.0,0.0,0.1666666666666666,3.63,0.0,0.0169027426915474,0.7310585786300049,0.9430950087023624,423.4769371745435,0.0925561930199012,
5bbc4bd1f83ac60001fe665e,455.817,0.0,0.0,0.25,5.68,0.0,0.0,0.0,16.1,0.0,0.0607978614835224,0.2689414213699951,0.8308152612333506,407.4337205597232,3.442798720505772e-09,
64013f9fa92a5dd2d30c5575,597.098,0.0378787878787878,0.0,0.3181818181818182,16.65,0.0,0.0,0.8333333333333334,36.78,0.0,4.53978687024344e-05,0.1192029220221175,1.0,423.838064777742,0.1466180672716603,
63ea6fc5092518554c9b8111,401.278,0.0303030303030303,0.0,0.4318181818181818,5.6,0.0,0.0,0.1666666666666666,30.6,0.0,0.0016281893723885,0.1192029220221175,0.6014405429583684,385.7335033984349,8.77983752199151e-19,
63bb98852cdc67dece8adb8e,461.593,0.0227272727272727,0.0,0.1515151515151515,4.28,0.0,0.0,0.0,26.28,0.0,0.0576617764576841,0.8807970779778824,0.4631213005594625,406.89292431137625,1.9758412221743316e-09,
5c59d8105bbd810001fb26de,812.213,0.5984848484848485,0.0227272727272727,0.2272727272727272,15.99,0.0,0.1666666666666666,0.1666666666666666,32.28,0.0,0.1188607722372706,0.5,1.0,385.2992872008195,5.656807655858237e-19,-0.3811392277627293
55d86f3569dbc30012b6869f,402.148,0.0909090909090909,0.0,0.3409090909090909,2.0,0.0,0.0,0.1666666666666666,16.39,0.0,0.0375814527733282,0.7310585786300049,0.9100580601125132,418.85362156706384,0.0005107575576699,
63d1401242635aaffe867c4c,582.214,0.0,0.0,0.3560606060606061,16.17,0.0,0.0,0.0,27.76,0.0,0.0558417392871488,0.1192029220221175,1.0,404.488160751128,1.680390461829674e-10,
63bd81516745e78ee7f50f7f,480.843,0.0909090909090909,0.0,0.5,3.91,0.0,0.0,0.3333333333333333,30.53,1.0,0.1695873074853516,0.5,1.0,374.7841994270812,1.3673262744249446e-23,
6362406ab7caf5fc96bb61c8,662.277,0.0909090909090909,0.0,0.25,8.49,0.0,0.0,0.1666666666666666,33.42,1.0,4.53978687024344e-05,0.7310585786300049,0.6583661213737235,392.6740610230525,9.97651753858515e-16,
5c9432caec114b0001419276,598.505,0.0833333333333333,0.0,0.0833333333333333,9.29,0.0,0.0,0.1666666666666666,85.89,0.0,4.53978687024344e-05,0.1192029220221175,0.9560253122540836,421.6983766039467,0.0114993839278027,
60bafed1d4e636dce6350863,394.952,0.2575757575757575,0.0,0.3787878787878788,4.47,0.0,0.0,0.1666666666666666,20.72,1.0,0.0571890476918366,0.5,0.3371503504830437,391.5828432122457,3.296413545168877e-16,
63b82398bbe6a599972413ad,540.142,0.0,0.0,0.4090909090909091,3.34,0.0,0.0,0.5,18.09,0.0,0.0335785630826227,0.7310585786300049,0.3471633223091392,382.0642624095525,2.1426638642094783e-20,-0.6974800155473821
608590825d295c858cbe7fa9,399.734,0.1363636363636363,0.0,0.3560606060606061,4.83,0.0,0.0,0.0,31.57,1.0,0.0263832237006118,0.1192029220221175,1.0,422.9072758334365,0.0463544791198491,
6400d916e410c86255a45836,404.563,0.1818181818181818,0.0,0.4848484848484848,4.86,0.0,0.0,0.0,17.55,1.0,0.1575973617664094,0.8807970779778824,1.0,382.0365333768023,2.083406595728773e-20,
63f794e7d8d24753edbbb136,707.574,0.0,0.0,0.5151515151515151,28.07,0.0,0.0,0.3333333333333333,50.44,0.0,0.0644220943145769,0.5,1.0,409.6861002808511,3.4953733044187374e-08,
5b9b422307c6960001614c35,590.323,0.0454545454545454,0.0,0.4318181818181818,31.98,0.0,0.0,0.1666666666666666,41.86,0.0,0.5001719008885445,0.5,1.0,340.2303973771975,1.0402979688841779e-38,
5adfcb03f6b58c0001fa9083,641.596,0.053030303030303,0.0,0.4015151515151515,204.61,0.0,0.0,0.3333333333333333,15.95,0.0,0.0048270225354354,0.8807970779778824,0.8683049239039109,419.26487864750953,0.0007947471157268,
5ba863a346de410001ecfb2a,588.623,0.0454545454545454,0.0151515151515151,0.25,5.57,0.0,0.0,0.0,20.4,0.0,0.0283845709356842,0.5,1.0,421.7651864749705,0.01239940118675,
63d80cb1ba40ad04c1edd4db,463.444,0.0,0.0,0.4318181818181818,8.06,0.0,0.0,0.0,16.66,0.0,0.0036478385221331,0.8807970779778824,0.833458558682734,415.6634672876126,1.7384670756437723e-05,-0.8771492394557493
560ce65601c38a0012769e20,724.853,0.0,0.0,0.1742424242424242,18.12,0.0,0.0,0.0,32.7,0.0,0.0072796846570178,0.5,1.0,425.3525520037882,1.0,
63ed0065eb23ac3ee1726453,311.008,0.5454545454545454,0.0,0.0909090909090909,2.63,0.1666666666666666,0.0,0.0,13.92,0.0,0.0247104545519816,0.2689414213699951,1.0,421.75185960835626,0.0122142657474989,
5f514708067fba172909261a,585.209,0.1212121212121212,0.0227272727272727,0.1818181818181818,4.21,0.0,0.0,0.0,17.56,0.0,0.0560948675897082,0.7310585786300049,1.0,413.4155486339764,1.6608689771224143e-06,
60599946259dc97d30e2001f,422.716,0.0378787878787878,0.0,0.1363636363636363,9.39,0.0,0.0,0.1666666666666666,12.8,0.0,0.0074708190712797,0.5,1.0,424.5717919694687,0.4238434250763074,
610063614e6ba35532307dda,462.776,0.0,0.0,0.2272727272727272,7.78,0.0,0.0,0.0,11.06,0.0,0.0142159056401304,0.7310585786300049,0.5757947755273038,397.1576112532401,9.49930961753129e-14,
63f7becf2322a5ba95aad1dc,448.721,0.5303030303030303,0.0,0.4015151515151515,14.41,0.0,0.0,0.1666666666666666,46.91,0.0,0.070359895272845,0.1192029220221175,1.0,410.680091199526,9.74982902546676e-08,
5e6fdd81478ec45b2420b83d,280.962,0.5909090909090909,0.0,0.1818181818181818,3.96,0.3333333333333333,0.0,0.1666666666666666,5.13,0.0,4.53978687024344e-05,0.1192029220221175,1.0,424.7412212820146,0.5833968469541546,-0.1191575241534151
5d7850851841fc0001e9c64d,348.343,0.0303030303030303,0.0,0.1136363636363636,2.93,0.0,0.0,0.0,9.32,0.0,0.0782750486379772,0.5,0.5009265034251684,404.1029687097893,1.1330235819064408e-10,
5a2846ceb4a5de00011af418,450.729,0.0075757575757575,0.0,0.1818181818181818,14.19,0.0,0.0,0.0,27.66,0.0,0.0486820437218353,0.1192029220221175,0.7397693936586118,416.100743117501,2.7521959843161088e-05,
611f9bb3dcada21890ed9af0,703.775,0.0,0.0075757575757575,0.2954545454545454,26.36,0.0,0.0,0.0,54.56,0.0,0.0532617240570586,0.1192029220221175,0.42943781082157,404.2462802667744,1.3119445234377538e-10,
64057cd2806cfdca58f0de34,409.082,0.0,0.0,0.0681818181818181,4.1,0.0,0.0,0.0,17.42,0.0,0.087811343014847,0.5,0.4757760688174476,400.12828901368977,1.956962443156589e-12,
63d80145d2f0da3ee6a8d523,312.621,0.8257575757575758,0.0,0.8333333333333334,7.19,0.0,0.0,0.0,5.8,0.0,0.9999546021312976,0.1192029220221175,1.0,211.4260630230856,7.565561536188776e-95,
636570d91a49a6d6cbcbc854,755.416,0.0227272727272727,0.0,0.0833333333333333,44.74,0.0,0.0,0.0,84.76,1.0,0.0547549967953269,0.2689414213699951,1.0,413.0747011754159,1.165217909943919e-06,
6143e0914f93b50419ba30ab,276.559,0.7575757575757576,0.0,0.1893939393939394,2.78,0.0,0.0,0.1666666666666666,2.14,1.0,0.0345508949060392,0.1192029220221175,1.0,420.801942558128,0.0042370345067448,-0.0846520271160783
5d2a49241d8d930001c263a7,506.116,0.0303030303030303,0.0,0.1515151515151515,4.0,0.0,0.0,0.0,14.93,0.0,0.0280016927568688,0.7310585786300049,1.0,427.10685503211766,1.0,
5c2a9b55867f660001af0515,323.088,0.2272727272727272,0.0,0.1742424242424242,4.11,0.0,0.0,0.1666666666666666,9.49,0.0,4.53978687024344e-05,0.7310585786300049,0.6284745675963158,388.1561968202795,1.021347536110194e-17,
5de8887aa2db898017debf1a,412.356,0.1515151515151515,0.0,0.053030303030303,4.69,0.0,0.0,0.0,14.78,0.0,0.0321463567680954,0.1192029220221175,1.0,425.5899610246783,1.0,
62b500cfbf7d382239502ad0,431.513,0.4393939393939394,0.0,0.9924242424242424,7.66,0.0,0.1666666666666666,0.8333333333333334,9.43,0.0,0.9999546021312976,0.1192029220221175,1.0,166.63890005527796,2.436909717069832e-114,
610075c1ef04d1f734032f69,530.987,0.0454545454545454,0.0,0.3333333333333333,18.34,0.0,0.0,0.0,34.69,0.0,0.0733625878469095,0.1192029220221175,1.0,403.1724147663211,4.375201949403168e-11,
6362c4beb39ee39d15890c5c,391.352,0.6363636363636364,0.0,0.4545454545454545,16.75,0.0,0.0,0.1666666666666666,16.76,2.0,0.0590116379410889,0.1192029220221175,1.0,410.50958371599177,8.175464641796365e-08,
571144323d47e800096358d9,339.781,0.4090909090909091,0.0,0.4469696969696969,5.42,0.0,0.0,0.1666666666666666,20.51,2.0,0.0693691661528885,0.7310585786300049,1.0,405.1684311201554,3.371964724265477e-10,-0.6616894124771163
63614cab87b22b72231c66e0,673.436,0.8181818181818182,0.0378787878787878,0.2424242424242424,0.96,0.6666666666666666,0.0,0.3333333333333333,3.9,0.0,0.023318261421629,0.8807970779778824,1.0,423.0329968708026,0.053853835142409,
63ea79021f0c43def6174042,491.865,0.8106060606060606,0.0,0.9924242424242424,87.27,0.0,0.0,0.1666666666666666,1.41,8.0,0.9999546021312976,0.1192029220221175,1.0,142.9721235332267,1.2289064638202529e-124,
63e554b7631c8ec3ce069e32,430.31,0.4166666666666667,0.0,0.3712121212121212,14.54,0.0,0.0,0.8333333333333334,24.87,1.0,0.1133468991003101,0.5,1.0,391.9783539654479,4.924143221371892e-16,
55c694e3fdf99b6c4f28595f,369.558,0.3409090909090909,0.0,0.9924242424242424,2.09,0.0,0.0,0.0,11.84,0.0,0.9999546021312976,0.1192029220221175,1.0,140.3428683345749,8.823463073230147e-126,
61103c2b7810420e5f23f437,619.351,0.053030303030303,0.0151515151515151,0.3863636363636363,4.04,0.0,0.0,0.0,28.48,0.0,0.0424234231280862,0.5,0.5287951458955684,403.44893367442353,5.804368866083679e-11,
640415971520c41606ca4389,383.871,0.2878787878787879,0.0,0.2727272727272727,8.34,0.3333333333333333,0.0,0.8333333333333334,16.62,0.0,0.0260653868873573,0.7310585786300049,0.3895584503550729,382.4436620111303,3.144955964090525e-20,
628dec55823f672331c68577,421.873,0.2196969696969697,0.0,0.3787878787878788,2.83,0.0,0.0,0.0,15.53,0.0,0.0762982593115478,0.7310585786300049,0.1459156513074808,389.81083517181617,5.464124290250497e-17,-0.654760319318457
5fc70f3bd255c10f0b2346ba,645.567,0.0,0.0075757575757575,0.2045454545454545,20.68,0.0,0.1666666666666666,0.0,34.88,1.0,0.1061838053547736,0.2689414213699951,0.155558798585313,384.4505771016629,2.3959854453253616e-19,
6404fb7b9a7b3cfb4179d185,554.982,0.0,0.0,0.5151515151515151,7.94,0.0,0.0,0.8333333333333334,24.42,0.0,4.53978687024344e-05,0.7310585786300049,0.4859692610337188,363.5551909660566,1.644474549685859e-28,
64023a98627b1116180dff0b,475.009,0.0075757575757575,0.0,0.0378787878787878,1.16,0.0,0.0,0.0,17.16,0.0,0.0246296907490039,0.5,1.0,425.3983365129004,1.0,
609e15bbf246a639a4123518,582.176,0.1969696969696969,0.0,0.4242424242424242,5.95,0.0,0.0,0.0,12.9,0.0,0.0080850597005754,0.8807970779778824,0.8868469821478725,420.6628104118431,0.0036352182739488,
63e5513398583a335b2a8bdd,666.464,0.0,0.0075757575757575,0.1439393939393939,17.34,0.0,0.0,0.1666666666666666,36.21,1.0,0.0490068129927748,0.1192029220221175,0.9557123392301105,410.2679708850027,6.370572250997789e-08,
63d55208f472dc9178329bcb,316.599,0.6287878787878788,0.0,0.4166666666666667,2.12,0.0,0.0,0.0,8.85,0.0,0.0256306228103637,0.5,1.0,422.70655745101647,0.0365747840036656,
5c09a1171907db0001602601,382.356,0.1666666666666666,0.0,0.4848484848484848,4.64,0.0,0.0,0.1666666666666666,21.64,0.0,4.53978687024344e-05,0.7310585786300049,0.5562024545595767,376.2703230634224,6.133367684828027e-23,-0.7310131807613025
5f2e0b28c642b31678638a21,410.927,0.0227272727272727,0.0,0.3106060606060606,2.74,0.0,0.0,0.0,7.6,0.0,0.03111002285637,0.8807970779778824,0.4850178659325823,396.9944486091505,8.046366170581717e-14,
5e654e2055e480000dcd002a,490.008,0.2727272727272727,0.0,0.9015151515151516,7.16,0.0,0.0,0.5,13.14,2.0,0.9999546021312976,0.1192029220221175,1.0,172.2950066406288,7.047666798723117e-112,
63e7ac6bcbc2e035cbeadf8a,499.904,0.0833333333333333,0.0075757575757575,0.4393939393939394,9.71,0.0,0.0,0.1666666666666666,29.22,0.0,0.0878534328825941,0.2689414213699951,1.0,399.603494006616,1.1462495751799179e-12,
613107a0c7fc3a96a54c7693,385.516,0.0075757575757575,0.0,0.3712121212121212,3.65,0.0,0.0,0.0,13.69,0.0,0.0352892255049956,0.8807970779778824,-0.3198988365895383,276.1148477272502,1.1240448030361436e-66,
612fbc37af2136fe81fc71a9,463.703,0.2954545454545454,0.0,0.5833333333333334,23.25,0.0,0.0,0.0,36.0,0.0,0.0063868206120502,0.7310585786300049,1.0,427.1798721024487,1.0,
640feb5e49b723bcfaad6437,530.569,0.0,0.0,0.3712121212121212,15.58,0.0,0.0,0.1666666666666666,20.65,0.0,0.0308440480903486,0.8807970779778824,0.7598471987556645,419.1994540493905,0.000740670738477,
63d7a91b72bdcca4f3a683e8,392.199,0.2575757575757575,0.0,0.3181818181818182,3.99,0.0,0.0,0.1666666666666666,5.52,0.0,0.0297370100353926,0.8807970779778824,0.9731788442528732,421.5183247106571,0.0093928171595138,-0.8510600679424898
6108114eaacc3458294b244c,416.859,0.1590909090909091,0.0,0.3863636363636363,7.59,0.0,0.0,0.0,13.25,2.0,0.1040319353519599,0.5,1.0,398.90855443610246,5.646689364250786e-13,
63d418d4229ed6c0712ce5bb,414.594,0.0606060606060606,0.0075757575757575,0.1969696969696969,1.43,0.0,0.0,0.0,6.94,0.0,0.0037677807372594,0.1192029220221175,0.948599118041769,422.45877192257706,0.0273960965412749,
640132934d00561d78518c4c,469.493,0.3181818181818182,0.0,0.1515151515151515,11.67,0.0,0.0,0.1666666666666666,45.79,0.0,0.055819730439127,0.7310585786300049,0.8833984755186495,416.6311709047788,4.811737342983016e-05,
63f791692fa22034babcdda1,409.446,0.5075757575757576,0.0,0.2045454545454545,20.87,0.0,0.0,0.0,21.44,0.0,0.01552795353035,0.7310585786300049,1.0,426.2716332793929,1.0,
5ee8f9a309471c0d46a6d247,737.15,0.2196969696969697,0.0075757575757575,0.2651515151515151,8.06,0.0,0.0,0.3333333333333333,8.88,0.0,4.53978687024344e-05,0.2689414213699951,0.9945996132705474,423.22373553557327,0.067789630769516,
5f9873550513db147c9d2958,405.394,0.0757575757575757,0.0,0.4242424242424242,2.65,0.0,0.0,0.0,13.66,1.0,0.1400477066098935,0.8807970779778824,0.4418411624308429,376.5101765907648,7.814817572163106e-23,
63614ad63aec6bcf8a045124,515.891,0.3409090909090909,0.0,0.4166666666666667,13.23,0.0,0.0,0.1666666666666666,38.89,0.0,0.032162008227701,0.5,1.0,424.09727032394994,0.2075152386989509,-0.4678379917722989
63e51ddb19fccd05514c629c,392.513,0.2575757575757575,0.0,0.303030303030303,4.12,0.3333333333333333,0.0,0.0,0.5,1.0,0.0528032032922801,0.5,1.0,417.3033272199322,9.791112634489042e-05,
63fe38bfab28b75385783fba,339.49,0.2727272727272727,0.0,0.5075757575757576,5.03,0.0,0.0,0.1666666666666666,13.19,0.0,0.0395515367912057,0.7310585786300049,0.8081530710286644,419.50463240455935,0.0010293843014394,
5c75dbce7d36140017c53257,446.775,0.0303030303030303,0.0,0.3181818181818182,3.47,0.0,0.0,0.5,32.67,0.0,0.0119934248866922,0.8807970779778824,1.0,427.5661710585184,1.0,
62c5e680e4a4b4648606d756,401.176,0.0454545454545454,0.0,0.3863636363636363,8.0,0.0,0.1666666666666666,0.1666666666666666,11.26,0.0,0.0496870167205664,0.5,0.0205189861806581,356.872013542765,1.9563085236642887e-31,
5dd03c5486c8861300974102,517.771,0.0378787878787878,0.0,0.1893939393939394,13.27,0.0,0.0,0.0,26.1,0.0,0.0633233399081184,0.5,1.0,409.4272559380527,2.6768301207250336e-08,
63eafad399e87039254d1078,343.054,0.4393939393939394,0.0,0.4242424242424242,2.04,0.0,0.0,0.0,10.98,2.0,0.1146124435045623,0.7310585786300049,1.0,388.6546678025029,1.6925721613004165e-17,
60a3128cb035414bb4588090,417.718,0.25,0.0075757575757575,0.1136363636363636,3.06,0.0,0.1666666666666666,0.0,30.83,0.0,0.0484485432218461,0.8807970779778824,1.0,411.6246323712492,2.589467256849116e-07,-0.8323485347560362
63b6c76ff03d438cd09b8c56,561.068,0.0,0.0,0.1742424242424242,9.7,0.0,0.0,0.0,30.11,0.0,0.048725172246192,0.5,0.5292571229288459,406.36807072917657,1.15311350729942e-09,
6400ed09421b2727c2f7c553,615.465,0.0151515151515151,0.0,0.5378787878787878,28.22,0.0,0.0,0.0,42.89,0.0,0.7285633280012974,0.2689414213699951,1.0,277.76829321121454,5.905770105947423e-66,
62a74b5136555a52d4911cac,459.407,0.3257575757575757,0.0,0.6212121212121212,8.0,0.0,0.0,0.3333333333333333,18.34,0.0,0.009909841103888,0.8807970779778824,1.0,426.2783480411461,1.0,
6400f80179f04251a962fd22,447.48,0.0075757575757575,0.0,0.3636363636363636,2.62,0.0,0.0,0.5,13.6,0.0,0.2660216948882636,0.7310585786300049,0.3199547537022216,360.23187651066206,5.773609523888606e-30,
5fa9fffcf843322ce7456283,467.02,0.0075757575757575,0.0,0.2575757575757575,4.14,0.0,0.0,0.0,15.24,0.0,0.0012145126216706,0.7310585786300049,0.8842716344941284,418.1648271901352,0.0002445412753063,
60cd717e463162435e3b7d46,266.003,0.6893939393939394,0.0,0.5378787878787878,4.2,0.0,0.0,0.0,4.67,0.0,0.1466175957425285,0.1192029220221175,1.0,377.1556689416349,1.5000698319140905e-22,
60c837327440575481e333ce,1021.801,0.3712121212121212,0.0227272727272727,0.25,1.58,0.0,0.0,0.0,143.22,0.0,0.0044545454100987,0.1192029220221175,0.7940217982486697,412.79472975561794,8.711415233191815e-07,-0.1147483766120188
63d69e4d6648b39324fdf0ad,356.718,0.4318181818181818,0.0,0.7651515151515151,6.91,0.0,0.0,0.3333333333333333,13.8,0.0,0.9999546021312976,0.1192029220221175,1.0,352.6913564929986,2.9042052479000525e-33,
63153455849b153d56dd81db,793.491,0.3560606060606061,0.0,0.1818181818181818,10.2,0.0,0.0,0.0,36.45,0.0,0.0269467508076461,0.1192029220221175,1.0,424.8386397111817,0.7448165238273147,
63fe39cd075bd5283fad495d,352.073,0.2196969696969697,0.0,0.4621212121212121,2.34,0.0,0.0,0.3333333333333333,7.68,0.0,0.0626872419028138,0.5,0.8006507298551501,412.52601114776166,6.590870769007784e-07,
5971640e7ec240000170cb69,302.689,0.7272727272727273,0.0,0.8636363636363636,1.76,0.0,0.0,0.1666666666666666,12.93,0.0,0.9999546021312976,0.1192029220221175,1.0,192.74944953876857,5.617703471524678e-103,
610745dee13497549c9d6fba,516.205,0.0,0.0,0.2575757575757575,5.37,0.0,0.0,0.0,40.72,0.0,0.0220188953746539,0.7310585786300049,0.1630943123189621,338.5460048519243,1.9116400768467076e-39,
63615888b5606b24a845f73e,438.849,0.5378787878787878,0.0,0.6590909090909091,41.59,0.0,0.0,0.8333333333333334,21.43,0.0,0.9999546021312976,0.1192029220221175,1.0,218.8437688368624,1.2821934104732013e-91,
6063a00c6fd08d0a972382a4,515.727,0.0,0.0075757575757575,0.1439393939393939,6.07,0.0,0.0,0.5,25.81,0.0,0.0171818230014593,0.7310585786300049,0.9643185459995244,423.93414094700006,0.1664160033501823,-0.7138767556285456
62f94c417a55be0afc4c5a4b,502.501,0.1893939393939394,0.0,0.2196969696969697,20.72,0.0,0.0,0.0,33.22,3.0,0.042371180755909,0.7310585786300049,1.0,420.5836770644386,0.0033324775044128,
605fb0818ad4067b3d99ece0,496.031,0.0,0.0,0.303030303030303,9.67,0.0,0.0,0.0,31.17,0.0,0.067427837731273,0.5,0.1717366518124173,375.0691924949696,1.8232995504676478e-23,
63d40528f7676637efbd18eb,364.305,0.3106060606060606,0.0,0.2121212121212121,2.92,0.0,0.0,0.1666666666666666,14.85,0.0,0.0192897368992432,0.1192029220221175,1.0,429.03623332901424,1.0,
5f934f7fdc89a111b5712011,438.316,0.1287878787878787,0.0,0.2727272727272727,5.94,0.0,0.0,0.0,15.32,0.0,4.53978687024344e-05,0.2689414213699951,0.4577853571576566,358.1858060114595,7.348263460629631e-31,
5ecbd383243b3438410dae19,494.369,0.0909090909090909,0.0,0.0757575757575757,12.05,0.0,0.1666666666666666,0.0,39.7,2.0,0.0344396912631991,0.2689414213699951,1.0,421.4624608229184,0.0088230643831044,
63d7a9346e833b93500723d4,494.206,0.106060606060606,0.0,0.6893939393939394,22.52,0.0,0.0,0.3333333333333333,29.76,0.0,0.456130334449546,0.8807970779778824,0.8721473796106105,267.3461543791551,1.6991551599732345e-70,
63d40583fbdb78bfb9b0d3a4,390.252,0.0681818181818181,0.0,0.303030303030303,5.94,0.0,0.0,0.0,13.02,1.0,0.0085518036263889,0.2689414213699951,0.5151255417562505,380.3292651919596,3.7069597660035045e-21,-0.2603896177436062
63d7d7b654e057b287d2bd9b,403.239,0.1515151515151515,0.0,0.1287878787878787,5.11,0.0,0.0,0.0,8.96,0.0,0.0059487292089295,0.2689414213699951,1.0,425.5607297258424,1.0,
614fe09fec9ce4a2a415476d,305.289,0.5681818181818182,0.0,0.9772727272727272,2.88,0.0,0.0,0.8333333333333334,6.92,0.0,0.9999546021312976,0.1192029220221175,1.0,180.0086812609608,1.6023573371368426e-108,
63ced2da9cad1ae3f98ce914,591.697,0.3863636363636363,0.0,0.8257575757575758,7.15,0.0,0.0,0.1666666666666666,194.31,0.0,0.7774287982361113,0.2689414213699951,1.0,205.48956490617087,1.971167659637612e-97,
60429021c960ed190edaedca,424.247,0.5909090909090909,0.0,0.4318181818181818,9.59,0.0,0.0,0.1666666666666666,26.96,0.0,4.53978687024344e-05,0.1192029220221175,1.0,425.2108979605756,1.0,
63f58712a2c1bd62fa7bb352,403.846,0.0151515151515151,0.0,0.2878787878787879,7.03,0.0,0.0,0.0,21.21,0.0,0.0380651482907709,0.7310585786300049,1.0,425.2212368216891,1.0,
5e7fb4743c00ce69510024fb,602.785,0.0,0.0,0.8636363636363636,14.36,0.0,0.0,0.3333333333333333,26.94,1.0,0.9999546021312976,0.1192029220221175,1.0,212.99507668100745,3.6462770661950173e-94,
63d13b5ec81c77c3030c51c5,303.035,0.8636363636363636,0.0075757575757575,0.1515151515151515,1.6,0.5,0.0,0.1666666666666666,4.58,0.0,0.1321527368899258,0.8807970779778824,1.0,377.3117151895402,1.7562175599437334e-22,-0.7486443410879566
63d17cf704d2d7053d56b962,265.33,0.7651515151515151,0.0,0.0606060606060606,8.27,0.6666666666666666,0.0,0.6666666666666666,8.46,1.0,0.0078853510261731,0.8807970779778824,1.0,426.5332234555445,1.0,
63d007388da4ef5b301762f9,469.448,0.2121212121212121,0.0,0.1590909090909091,10.48,0.0,0.0,0.1666666666666666,20.11,0.0,0.0394039894941736,0.1192029220221175,1.0,419.6273126291616,0.0011754169722299,
63d53c6bc368b9fa8d33f4cf,384.387,0.7196969696969697,0.0,0.5454545454545454,7.49,0.0,0.0,0.1666666666666666,29.39,0.0,0.0409753999987572,0.7310585786300049,0.871849684744318,420.7137440706201,0.0038447305506592,
63ea6e6d78fced1e97a149c8,865.582,0.8939393939393939,0.0,0.3181818181818182,1.6,1.0,0.0,0.8333333333333334,2.44,0.0,0.0072616423993304,0.2689414213699951,1.0,425.0837650492673,1.0,
62dc4a5fef307ee53c61afcc,555.965,0.3939393939393939,0.0,0.3484848484848485,70.67,0.0,0.0,0.1666666666666666,14.71,0.0,0.0042663071944543,0.8807970779778824,0.5983400591986924,388.81643516120994,1.9941059648453768e-17,
63356ce6be65e7962bfc424d,519.621,0.0303030303030303,0.0,0.3939393939393939,6.96,0.0,0.1666666666666666,0.0,14.69,1.0,0.0383208461556396,0.1192029220221175,1.0,417.9586812867879,0.0001963332362242,
