"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","numBlurs","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","360","826346","0.0-22.0-1.7","","585","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","380","74"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","361","826605","0.0-22.0-2.7","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","377","74"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","362","827618","0.0-22.0-3.7","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","377","74"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","363","828940","0.0-22.0-1.8","","1319","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","382","75"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","364","829197","0.0-22.0-2.8","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","379","75"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","365","830209","0.0-22.0-3.8","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","3","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","379","75"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","366","832426","0.0-22.0-1.9","","2215","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","4","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","384","76"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","367","832693","0.0-22.0-2.9","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","4","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","381","76"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","368","833707","0.0-22.0-3.9","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","381","76"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","369","834315","0.0-22.0-1.10","","608","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Jason","7","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","386","77"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","370","834578","0.0-22.0-2.10","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Jason","7","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","384","77"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","371","835593","0.0-22.0-3.10","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Jason","7","Kept","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","384","77"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","372","836530","0.0-22.0-1.11","","936","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","389","78"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","373","836795","0.0-22.0-2.11","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","387","78"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","374","837798","0.0-22.0-3.11","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","4","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","387","78"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","375","838577","0.0-22.0-1.12","","778","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","5","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","392","79"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","376","838828","0.0-22.0-2.12","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","5","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","390","79"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","377","839832","0.0-22.0-3.12","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Ryan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Ryan","2","Kept","0.65,0.2","10","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","390","79"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","378","840556","0.0-22.0-1.13","","723","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","5","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","395","80"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","379","840814","0.0-22.0-2.13","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","5","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","393","80"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","380","841826","0.0-22.0-3.13","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Alex","10","Kept","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","393","80"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","381","842450","0.0-22.0-1.14","","624","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","398","81"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","382","842715","0.0-22.0-2.14","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","395","81"
"","","","feedback","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","383","843725","0.0-22.0-3.14","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw084.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","5","Jason","7","Shared","0.35,0.65","14","0.35","trustrating_stim/white_mw084.bmp","4","401","81"
"","","","decision","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","384","844611","0.0-22.0-1.15","","885","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","6","Alex","10","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","406","82"
"","","","decisionFB","636598a7a571403968d03bf2","bdp_trlrn","Tue Mar 14 2023 20:52:41 GMT-0400 (Eastern Daylight Time)","1062957","Trustworthy,Untrustworthy","html-keyboard-response","385","844863","0.0-22.0-2.15","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00898_960530_fa_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","6","Alex","10","Shared","0.2,0.65","9","0.2","trustrating_stim/white_00898_960530_fa_edt.bmp","7","403","82"
