"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","270","372670","0.0-18.0-1.58","","361","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","15","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","335","59"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","271","372926","0.0-18.0-2.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","15","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","334","59"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","272","373935","0.0-18.0-3.58","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","334","59"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","273","374596","0.0-18.0-1.59","","658","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","15","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","339","60"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","274","374850","0.0-18.0-2.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","15","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","338","60"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","275","375858","0.0-18.0-3.59","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","340","60"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","276","376183","0.0-18.0-1.60","","321","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","345","61"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","277","376436","0.0-18.0-2.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","344","61"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","278","377446","0.0-18.0-3.60","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw089.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Alex","trustrating_stim/white_mw089.bmp","Kept","0.6,0.2","13","0.6","344","61"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","279","378283","0.0-18.0-1.61","","834","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","349","62"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","280","378542","0.0-18.0-2.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","348","62"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","281","379551","0.0-18.0-3.61","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","350","62"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","282","380307","0.0-18.0-1.62","","753","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","355","63"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","283","380567","0.0-18.0-2.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","354","63"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","284","381576","0.0-18.0-3.62","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","356","63"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","285","383364","0.0-18.0-1.63","","1785","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Kept","0.8,0.4","15","0.8","361","64"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","286","383623","0.0-18.0-2.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Kept","0.8,0.4","15","0.8","360","64"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","287","384632","0.0-18.0-3.63","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Kept","0.8,0.4","15","0.8","360","64"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","288","385646","0.0-18.0-1.64","","1011","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","17","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","365","65"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","289","385903","0.0-18.0-2.64","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","17","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","363","65"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","290","386913","0.0-18.0-3.64","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Marcus</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Marcus","trustrating_stim/white_mw046.bmp","Shared","0.4,0.8","11","0.4","367","65"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","291","387465","0.0-18.0-1.65","","548","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","17","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","372","66"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","292","387719","0.0-18.0-2.65","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","17","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","370","66"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","293","388728","0.0-18.0-3.65","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Sebastian</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Sebastian","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","374","66"
"","","","decision","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","294","389673","0.0-18.0-1.66","","942","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Kept","0.8,0.4","15","0.8","379","67"
"","","","decisionFB","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","295","389928","0.0-18.0-2.66","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Kept","0.8,0.4","15","0.8","378","67"
"","","","feedback","","608f2aa883599160c8b87a79","bdp_trlrn","Tue May 11 2021 19:41:49 GMT-0700 (Pacific Daylight Time)","494232","Untrustworthy,Trustworthy","html-keyboard-response","296","390944","0.0-18.0-3.66","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Jacob","trustrating_stim/white_00785_941205_fb_edt.bmp","Kept","0.8,0.4","15","0.8","378","67"
