"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","229","450253","0.0-19.0-3.30","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","160","31"
"html-keyboard-response","230","450939","0.0-19.0-1.31","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","685","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","11","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","165","32"
"html-keyboard-response","231","451195","0.0-19.0-2.31","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","11","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","164","32"
"html-keyboard-response","232","452202","0.0-19.0-3.31","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","164","32"
"html-keyboard-response","233","453320","0.0-19.0-1.32","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1117","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","11","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","169","33"
"html-keyboard-response","234","453578","0.0-19.0-2.32","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","11","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","168","33"
"html-keyboard-response","235","454586","0.0-19.0-3.32","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","168","33"
"html-keyboard-response","236","456035","0.0-19.0-1.33","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","1448","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","173","34"
"html-keyboard-response","237","456288","0.0-19.0-2.33","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","172","34"
"html-keyboard-response","238","457301","0.0-19.0-3.33","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","172","34"
"html-keyboard-response","239","457720","0.0-19.0-1.34","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","418","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","177","35"
"html-keyboard-response","240","457981","0.0-19.0-2.34","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","176","35"
"html-keyboard-response","241","458988","0.0-19.0-3.34","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","178","35"
"html-keyboard-response","242","459563","0.0-19.0-1.35","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","574","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","183","36"
"html-keyboard-response","243","459821","0.0-19.0-2.35","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","182","36"
"html-keyboard-response","244","460825","0.0-19.0-3.35","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","182","36"
"html-keyboard-response","245","461400","0.0-19.0-1.36","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","575","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","187","37"
"html-keyboard-response","246","461657","0.0-19.0-2.36","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","184","37"
"html-keyboard-response","247","462669","0.0-19.0-3.36","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","184","37"
"html-keyboard-response","248","462976","0.0-19.0-1.37","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","307","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","189","38"
"html-keyboard-response","249","463233","0.0-19.0-2.37","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","187","38"
"html-keyboard-response","250","464240","0.0-19.0-3.37","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Richard</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Richard","9","Shared","0.2,0.65","11","0.2","trustrating_stim/white_mw035.bmp","4.5","191","38"
"html-keyboard-response","251","464640","0.0-19.0-1.38","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","399","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","13","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","196","39"
"html-keyboard-response","252","464900","0.0-19.0-2.38","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","13","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","195","39"
"html-keyboard-response","253","465908","0.0-19.0-3.38","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","feedback","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Aaron","6","Kept","0.65,0.2","8","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","2.5","195","39"
"html-keyboard-response","254","466169","0.0-19.0-1.39","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decision","","259","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","14","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","200","40"
"html-keyboard-response","255","466429","0.0-19.0-2.39","63d7a91b72bdcca4f3a683e8","bdp_trlrn","Tue Mar 14 2023 13:22:55 GMT-0400 (Eastern Daylight Time)","713520","Trustworthy,Untrustworthy","","","","decisionFB","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00785_941205_fb_edt.bmp'><br><font class='baseline'><strong>Gavin</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","14","Gavin","0","Kept","0.65,0.35","13","0.65","trustrating_stim/white_00785_941205_fb_edt.bmp","1","198","40"
