"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","91","318254","0.0-12.0","","3332","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p style='color:#00FF00'>b) 5</p><p>c) 3</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","92","322756","0.0-13.0","","4397","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","",""
"","","","","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","93","325400","0.0-14.0","","2538","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","94","365111","0.0-15.0","","39604","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 out of 5 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 9</p>","C","","","","","","","","",""
"","","","","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","95","429576","0.0-16.0","","64360","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 9</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you share 4 out of 5 points with your partner and he decided to share half with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8), totaling to 9 points altogether.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"","","","","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","instructions","96","437418","0.0-17.0","[{""page_index"":0,""viewing_time"":7740}]","7740","","","","","","","","","","","","",""
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","97","440592","0.0-18.0-1.0","","3069","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","5","1"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","98","440847","0.0-18.0-2.0","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","3","1"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","99","441854","0.0-18.0-3.0","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","7","1"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","100","443902","0.0-18.0-1.1","","2048","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","12","2"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","101","444155","0.0-18.0-2.1","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","10","2"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","102","445161","0.0-18.0-3.1","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Joseph","trustrating_stim/white_mw046.bmp","Kept","0.8,0.4","11","0.8","10","2"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","103","448387","0.0-18.0-1.2","","3224","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","15","3"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","104","448642","0.0-18.0-2.2","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","13","3"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","105","449647","0.0-18.0-3.2","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Lucas","trustrating_stim/white_mw035.bmp","Kept","0.4,0.8","10","0.4","13","3"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","106","451179","0.0-18.0-1.3","","1531","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","1","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","18","4"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","107","451435","0.0-18.0-2.3","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","1","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","17","4"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","108","452441","0.0-18.0-3.3","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","1","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","19","4"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","109","453695","0.0-18.0-1.4","","1253","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","24","5"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","110","453951","0.0-18.0-2.4","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","22","5"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","111","454952","0.0-18.0-3.4","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Lucas</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Lucas","trustrating_stim/white_mw035.bmp","Shared","0.4,0.8","10","0.4","26","5"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","112","455968","0.0-18.0-1.5","","1015","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","31","6"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","113","456224","0.0-18.0-2.5","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","29","6"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","114","457229","0.0-18.0-3.5","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Joseph</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Joseph","trustrating_stim/white_mw046.bmp","Shared","0.8,0.4","11","0.8","33","6"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","115","458207","0.0-18.0-1.6","","977","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","2","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","38","7"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","116","458459","0.0-18.0-2.6","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","2","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","36","7"
"","","","feedback","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","117","459466","0.0-18.0-3.6","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Jonathan</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","2","Jonathan","trustrating_stim/white_mw071.bmp","Shared","0.2,0.6","10","0.2","40","7"
"","","","decision","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","118","461323","0.0-18.0-1.7","","1856","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","2","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","45","8"
"","","","decisionFB","2","bdp_trlrn","Mon Feb 28 2022 19:02:12 GMT-0500 (Eastern Standard Time)","736632","Untrustworthy,Trustworthy","html-keyboard-response","119","461579","0.0-18.0-2.7","","null","","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","2","Nathan","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.6,0.2","10","0.6","44","8"
