"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","success","event","trial","time","trialtype","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round"
"html-keyboard-response","228","413206","0.0-19.0-1.30","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","521","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","11","Aaron","4","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","153","31"
"html-keyboard-response","229","413459","0.0-19.0-2.30","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","11","Aaron","4","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","151","31"
"html-keyboard-response","230","414462","0.0-19.0-3.30","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>4</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Aaron","4","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","155","31"
"html-keyboard-response","231","414870","0.0-19.0-1.31","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","406","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","11","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","160","32"
"html-keyboard-response","232","415121","0.0-19.0-2.31","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","11","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","157","32"
"html-keyboard-response","233","416123","0.0-19.0-3.31","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>6</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","David","2","Shared","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","163","32"
"html-keyboard-response","234","416645","0.0-19.0-1.32","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","522","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","11","Brian","11","Shared","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","168","33"
"html-keyboard-response","235","416897","0.0-19.0-2.32","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","11","Brian","11","Shared","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","167","33"
"html-keyboard-response","236","417899","0.0-19.0-3.32","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","11","Brian","11","Shared","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","169","33"
"html-keyboard-response","237","418344","0.0-19.0-1.33","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","443","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","12","David","2","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","174","34"
"html-keyboard-response","238","418597","0.0-19.0-2.33","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","12","David","2","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","172","34"
"html-keyboard-response","239","419599","0.0-19.0-3.33","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","David","2","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","172","34"
"html-keyboard-response","240","420614","0.0-19.0-1.34","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","1014","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","12","Brian","11","Kept","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","177","35"
"html-keyboard-response","241","420866","0.0-19.0-2.34","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","12","Brian","11","Kept","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","173","35"
"html-keyboard-response","242","421868","0.0-19.0-3.34","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Brian","11","Kept","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","173","35"
"html-keyboard-response","243","422406","0.0-19.0-1.35","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","537","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","12","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","178","36"
"html-keyboard-response","244","422658","0.0-19.0-2.35","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","12","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","177","36"
"html-keyboard-response","245","423659","0.0-19.0-3.35","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","12","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","177","36"
"html-keyboard-response","246","424064","0.0-19.0-1.36","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","402","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","13","David","2","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","182","37"
"html-keyboard-response","247","424317","0.0-19.0-2.36","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","13","David","2","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","180","37"
"html-keyboard-response","248","425319","0.0-19.0-3.36","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00109_931230_fa_edt.bmp'><br><font class='baseline'><strong>David</strong><p>Received: <strong>8</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","David","2","Kept","0.35,0.8","14","0.35","trustrating_stim/white_00109_931230_fa_edt.bmp","1","180","37"
"html-keyboard-response","249","425839","0.0-19.0-1.37","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","518","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","13","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","185","38"
"html-keyboard-response","250","426091","0.0-19.0-2.37","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","13","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","182","38"
"html-keyboard-response","251","427095","0.0-19.0-3.37","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_00120_931230_fa_edt.bmp'><br><font class='baseline'><strong>Aaron</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Aaron","4","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00120_931230_fa_edt.bmp","3","182","38"
"html-keyboard-response","252","427544","0.0-19.0-1.38","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","446","","","","","decision","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","13","Brian","11","Shared","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","187","39"
"html-keyboard-response","253","427797","0.0-19.0-2.38","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","decisionFB","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","13","Brian","11","Shared","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","183","39"
"html-keyboard-response","254","428801","0.0-19.0-3.38","5c2a9b55867f660001af0515","bdp_trlrn","Tue Mar 14 2023 00:14:27 GMT-0400 (Eastern Daylight Time)","650145","Trustworthy,Untrustworthy","","null","","","","","feedback","<div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","13","Brian","11","Shared","0.35,0.65","9","0.35","trustrating_stim/white_mw071.bmp","8","191","39"
