"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","aground","name","faceID","outcome","agenttype","agentswpt","agentcurrpshare","face","avgRating","point_total","round","numBlurs"
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","462","493411","0.0-22.0-2.41","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","14","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","543","108",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","463","494416","0.0-22.0-3.41","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","14","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","553","108",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","464","494934","0.0-22.0-1.42","","517","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","558","109",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","465","495193","0.0-22.0-2.42","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","553","109",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","466","496203","0.0-22.0-3.42","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","563","109",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","467","496555","0.0-22.0-1.43","","351","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Jacob","11","Shared","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","568","110",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","468","496808","0.0-22.0-2.43","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Jacob","11","Shared","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","563","110",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","469","497810","0.0-22.0-3.43","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Jacob","11","Shared","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","573","110",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","470","498249","0.0-22.0-1.44","","438","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","15","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","578","111",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","471","498501","0.0-22.0-2.44","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","15","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","573","111",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","472","499515","0.0-22.0-3.44","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","15","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","583","111",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","473","499994","0.0-22.0-1.45","","478","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","16","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","588","112",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","474","500259","0.0-22.0-2.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","16","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","583","112",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","475","501268","0.0-22.0-3.45","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","583","112",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","476","501886","0.0-22.0-1.46","","617","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","588","113",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","477","502146","0.0-22.0-2.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","587","113",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","478","503155","0.0-22.0-3.46","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Nathan","7","Shared","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","589","113",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","479","504037","0.0-22.0-1.47","","881","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","16","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","594","114",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","480","504294","0.0-22.0-2.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","16","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","593","114",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","481","505298","0.0-22.0-3.47","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","16","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","595","114",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","482","506172","0.0-22.0-1.48","","873","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Nathan","7","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","600","115",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","483","506437","0.0-22.0-2.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Nathan","7","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","599","115",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","484","507445","0.0-22.0-3.48","","null","","<div class='trialDiv'><img src='trustrating_stim/white_00129_931230_fb_edt.bmp'><br><font class='baseline'><strong>Nathan</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Nathan","7","Kept","0.65,0.2","11","0.65","trustrating_stim/white_00129_931230_fb_edt.bmp","4.5","599","115",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","485","508087","0.0-22.0-1.49","","641","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","17","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","604","116",""
"","","","decisionFB","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","486","508342","0.0-22.0-2.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","17","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","603","116",""
"","","","feedback","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","487","509349","0.0-22.0-3.49","","null","","<div class='trialDiv'><img src='trustrating_stim/white_mw097.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font></font><div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div></div>","null","17","Sean","1","Shared","0.2,0.65","10","0.2","trustrating_stim/white_mw097.bmp","1","605","116",""
"","","","decision","63ed4bdcb1977e991fe4f095","bdp_trlrn","Wed Mar 15 2023 14:13:35 GMT-0500 (Central Daylight Time)","568747","Trustworthy,Untrustworthy","html-keyboard-response","488","509875","0.0-22.0-1.50","","524","","<div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Jacob</strong><p>Choose number of points to send.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","17","Jacob","11","Kept","0.65,0.35","12","0.65","trustrating_stim/white_00761_941201_fb_edt.bmp","9","610","117",""
