"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face","numBlurs"
"html-keyboard-response","159","258480","0.0-11.0-3.49","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","17","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","287","50","","",""
"html-keyboard-response","160","258819","0.0-11.0-1.50","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","338","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","17","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","292","51","","",""
"html-keyboard-response","161","259072","0.0-11.0-2.50","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","17","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","290","51","","",""
"html-keyboard-response","162","260077","0.0-11.0-3.50","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","17","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","290","51","","",""
"html-keyboard-response","163","260311","0.0-11.0-1.51","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","233","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","18","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","295","52","","",""
"html-keyboard-response","164","260564","0.0-11.0-2.51","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","18","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","294","52","","",""
"html-keyboard-response","165","261566","0.0-11.0-3.51","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","18","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","296","52","","",""
"html-keyboard-response","166","261772","0.0-11.0-1.52","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","205","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Odds are Orange","Fruit/orange.png","Lost","0.2,0.65","8","0.2","301","53","","",""
"html-keyboard-response","167","262024","0.0-11.0-2.52","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Odds are Orange","Fruit/orange.png","Lost","0.2,0.65","8","0.2","296","53","","",""
"html-keyboard-response","168","263027","0.0-11.0-3.52","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","18","Odds are Orange","Fruit/orange.png","Lost","0.2,0.65","8","0.2","296","53","","",""
"html-keyboard-response","169","263360","0.0-11.0-1.53","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","332","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","18","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","301","54","","",""
"html-keyboard-response","170","263613","0.0-11.0-2.53","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","18","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","299","54","","",""
"html-keyboard-response","171","264616","0.0-11.0-3.53","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","18","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","299","54","","",""
"html-keyboard-response","172","265296","0.0-11.0-1.54","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","679","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","19","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","304","55","","",""
"html-keyboard-response","173","265549","0.0-11.0-2.54","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","19","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","301","55","","",""
"html-keyboard-response","174","266554","0.0-11.0-3.54","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","19","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","307","55","","",""
"html-keyboard-response","175","267046","0.0-11.0-1.55","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","489","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","19","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","312","56","","",""
"html-keyboard-response","176","267298","0.0-11.0-2.55","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","19","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","308","56","","",""
"html-keyboard-response","177","268301","0.0-11.0-3.55","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/orange.png'><br><font class='baseline'><strong>Odds are Orange</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","19","Odds are Orange","Fruit/orange.png","Won","0.2,0.65","8","0.2","316","56","","",""
"html-keyboard-response","178","268659","0.0-11.0-1.56","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","357","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","19","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","321","57","","",""
"html-keyboard-response","179","268912","0.0-11.0-2.56","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","19","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","318","57","","",""
"html-keyboard-response","180","269915","0.0-11.0-3.56","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","19","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","318","57","","",""
"html-keyboard-response","181","270192","0.0-11.0-1.57","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","276","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","20","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","323","58","","",""
"html-keyboard-response","182","270445","0.0-11.0-2.57","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","20","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","321","58","","",""
"html-keyboard-response","183","271447","0.0-11.0-3.57","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","20","Limin' Large","Fruit/lime.png","Won","0.2,0.8","11","0.2","325","58","","",""
"html-keyboard-response","184","272379","0.0-11.0-1.58","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decision","","931","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","330","59","","",""
"html-keyboard-response","185","272631","0.0-11.0-2.58","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","decisionFB","","null","","<div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","326","59","","",""
"html-keyboard-response","186","273636","0.0-11.0-3.58","60ff4339f5ffb265d16b144f","bdp_rwlrn","Sun Mar 12 2023 23:33:56 GMT-0400 (Eastern Daylight Time)","460942","Trustworthy,Untrustworthy","","","","feedback","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/cherrie.png'><br><font class='baseline'><strong>Cherry Chances</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","20","Cherry Chances","Fruit/cherrie.png","Lost","0.65,0.2","11","0.65","326","59","","",""
