"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face","numBlurs"
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","48","206773","0.0-11.0-2.12","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","5","Primo Pineapple","Fruit/pineapple.png","Won","0.2,0.65","12","0.2","77","13","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","49","207775","0.0-11.0-3.12","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>2</strong></font></div>","null","5","Primo Pineapple","Fruit/pineapple.png","Won","0.2,0.65","12","0.2","79","13","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","50","209422","0.0-11.0-1.13","","1646","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","5","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","84","14","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","51","209679","0.0-11.0-2.13","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","5","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","80","14","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","52","210684","0.0-11.0-3.13","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","5","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","88","14","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","53","211930","0.0-11.0-1.14","","1245","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","5","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","93","15","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","54","212185","0.0-11.0-2.14","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","5","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","90","15","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","55","213187","0.0-11.0-3.14","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","5","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","96","15","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","56","214164","0.0-11.0-1.15","","976","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","6","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","101","16","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","57","214420","0.0-11.0-2.15","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","6","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","100","16","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","58","215423","0.0-11.0-3.15","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","6","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","100","16","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","59","219415","0.0-11.0-1.16","","3991","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","6","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","105","17","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","60","219672","0.0-11.0-2.16","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","6","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","100","17","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","61","220674","0.0-11.0-3.16","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","6","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","110","17","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","62","224333","0.0-11.0-1.17","","3658","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","6","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","115","18","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","63","224586","0.0-11.0-2.17","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","6","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","111","18","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","64","225594","0.0-11.0-3.17","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","6","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","119","18","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","65","226966","0.0-11.0-1.18","","1371","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","124","19","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","66","227220","0.0-11.0-2.18","","null","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","119","19","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","67","228225","0.0-11.0-3.18","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","7","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.2","13","0.8","129","19","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","68","232007","0.0-11.0-1.19","","3780","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","7","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","134","20","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","69","232264","0.0-11.0-2.19","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","7","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","133","20","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","70","233269","0.0-11.0-3.19","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","7","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","133","20","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","71","235542","0.0-11.0-1.20","","2272","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","7","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","138","21","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","72","235796","0.0-11.0-2.20","","null","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","7","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","133","21","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","73","236799","0.0-11.0-3.20","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","7","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","143","21","","",""
"","","","decision","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","74","240428","0.0-11.0-1.21","","3627","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","8","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","148","22","","",""
"","","","decisionFB","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","75","240685","0.0-11.0-2.21","","null","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","8","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","147","22","","",""
"","","","feedback","lempert4","bdp_rwlrn","Thu Feb 23 2023 11:36:56 GMT-0500 (Eastern Standard Time)","675958","Untrustworthy,Trustworthy","html-keyboard-response","76","241689","0.0-11.0-3.21","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","8","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.65","12","0.2","147","22","","",""
