"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"html-keyboard-response","155","330845","0.0-11.0-2.48","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","17","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","209","49","",""
"html-keyboard-response","156","331856","0.0-11.0-3.48","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","17","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","209","49","",""
"html-keyboard-response","157","331912","0.0-11.0-1.49","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","54","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","17","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","214","50","",""
"html-keyboard-response","158","332166","0.0-11.0-2.49","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","17","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","209","50","",""
"html-keyboard-response","159","333181","0.0-11.0-3.49","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","17","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","219","50","",""
"html-keyboard-response","160","333443","0.0-11.0-1.50","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","260","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","17","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","224","51","",""
"html-keyboard-response","161","333701","0.0-11.0-2.50","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","17","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","219","51","",""
"html-keyboard-response","162","334716","0.0-11.0-3.50","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","17","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","229","51","",""
"html-keyboard-response","163","334959","0.0-11.0-1.51","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","242","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","234","52","",""
"html-keyboard-response","164","335221","0.0-11.0-2.51","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","229","52","",""
"html-keyboard-response","165","336238","0.0-11.0-3.51","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","18","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","239","52","",""
"html-keyboard-response","166","336480","0.0-11.0-1.52","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","239","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","244","53","",""
"html-keyboard-response","167","336741","0.0-11.0-2.52","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","239","53","",""
"html-keyboard-response","168","337752","0.0-11.0-3.52","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","18","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","249","53","",""
"html-keyboard-response","169","337947","0.0-11.0-1.53","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","192","","","","decision","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","18","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","254","54","",""
"html-keyboard-response","170","338210","0.0-11.0-2.53","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","18","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","249","54","",""
"html-keyboard-response","171","339224","0.0-11.0-3.53","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","18","Kiwi Kash","Fruit/Kiwi.png","Lost","0.8,0.35","8","0.8","249","54","",""
"html-keyboard-response","172","339697","0.0-11.0-1.54","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","472","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","19","Awesome Apples","Fruit/apple.png","Lost","0.35,0.8","11","0.35","254","55","",""
"html-keyboard-response","173","339954","0.0-11.0-2.54","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","19","Awesome Apples","Fruit/apple.png","Lost","0.35,0.8","11","0.35","250","55","",""
"html-keyboard-response","174","340972","0.0-11.0-3.54","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","19","Awesome Apples","Fruit/apple.png","Lost","0.35,0.8","11","0.35","250","55","",""
"html-keyboard-response","175","341079","0.0-11.0-1.55","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","105","","","","decision","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","19","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","255","56","",""
"html-keyboard-response","176","341334","0.0-11.0-2.55","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","19","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","252","56","",""
"html-keyboard-response","177","342346","0.0-11.0-3.55","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pears.png'><br><font class='baseline'><strong>Pears Aplenty</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","19","Pears Aplenty","Fruit/pears.png","Won","0.35,0.65","13","0.35","258","56","",""
"html-keyboard-response","178","342583","0.0-11.0-1.56","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","236","","","","decision","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","19","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","263","57","",""
"html-keyboard-response","179","342851","0.0-11.0-2.56","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","19","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","259","57","",""
"html-keyboard-response","180","343864","0.0-11.0-3.56","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/Kiwi.png'><br><font class='baseline'><strong>Kiwi Kash</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","19","Kiwi Kash","Fruit/Kiwi.png","Won","0.8,0.35","8","0.8","267","57","",""
"html-keyboard-response","181","343937","0.0-11.0-1.57","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","72","","","","decision","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","20","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","272","58","",""
"html-keyboard-response","182","344198","0.0-11.0-2.57","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","decisionFB","","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","20","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","268","58","",""
"html-keyboard-response","183","345206","0.0-11.0-3.57","63dcc00d97b599698e60a1a6","bdp_rwlrn","Wed Mar 15 2023 19:19:32 GMT-0400 (Eastern Daylight Time)","583619","Trustworthy,Untrustworthy","","null","","","","feedback","","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","20","Awesome Apples","Fruit/apple.png","Won","0.35,0.8","11","0.35","276","58","",""
