"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","numBlurs","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"animation","419","641946","0.0-5.0-2.206","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","19","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":321},{""stimulus"":""img/2to1/4.png"",""time"":431},{""stimulus"":""img/2to1/5.png"",""time"":542},{""stimulus"":""img/2to1/6.png"",""time"":650},{""stimulus"":""img/2to1/7.png"",""time"":759},{""stimulus"":""img/2to1/8.png"",""time"":867},{""stimulus"":""img/2to1/9.png"",""time"":974},{""stimulus"":""img/2to1/10.png"",""time"":1083},{""stimulus"":""img/2to1/11.png"",""time"":1191},{""stimulus"":""img/2to1/12.png"",""time"":1301}]","[]"
"image-keyboard-response","420","642456","0.0-5.0-1.207","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/1to3/1.png","null","","18","503","0.5","0.5","1","3","",""
"animation","421","643864","0.0-5.0-2.207","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","18","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":217},{""stimulus"":""img/1to3/3.png"",""time"":326},{""stimulus"":""img/1to3/4.png"",""time"":433},{""stimulus"":""img/1to3/5.png"",""time"":544},{""stimulus"":""img/1to3/6.png"",""time"":651},{""stimulus"":""img/1to3/7.png"",""time"":760},{""stimulus"":""img/1to3/8.png"",""time"":868},{""stimulus"":""img/1to3/9.png"",""time"":976},{""stimulus"":""img/1to3/10.png"",""time"":1084},{""stimulus"":""img/1to3/11.png"",""time"":1193},{""stimulus"":""img/1to3/12.png"",""time"":1300}]","[]"
"image-keyboard-response","422","644034","0.0-5.0-1.208","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/3to2/1.png","null","","17","162","0.5","0.5","3","1","",""
"animation","423","645437","0.0-5.0-2.208","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","17","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":324},{""stimulus"":""img/3to1/4.png"",""time"":433},{""stimulus"":""img/3to1/5.png"",""time"":541},{""stimulus"":""img/3to1/6.png"",""time"":649},{""stimulus"":""img/3to1/7.png"",""time"":756},{""stimulus"":""img/3to1/8.png"",""time"":863},{""stimulus"":""img/3to1/9.png"",""time"":972},{""stimulus"":""img/3to1/10.png"",""time"":1079},{""stimulus"":""img/3to1/11.png"",""time"":1189},{""stimulus"":""img/3to1/12.png"",""time"":1297}]","[]"
"image-keyboard-response","424","646119","0.0-5.0-1.209","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/1to3/1.png","null","","16","674","0.5","0.5","1","2","",""
"animation","425","647532","0.0-5.0-2.209","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","16","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":216},{""stimulus"":""img/1to2/3.png"",""time"":325},{""stimulus"":""img/1to2/4.png"",""time"":434},{""stimulus"":""img/1to2/5.png"",""time"":543},{""stimulus"":""img/1to2/6.png"",""time"":651},{""stimulus"":""img/1to2/7.png"",""time"":759},{""stimulus"":""img/1to2/8.png"",""time"":868},{""stimulus"":""img/1to2/9.png"",""time"":977},{""stimulus"":""img/1to2/10.png"",""time"":1086},{""stimulus"":""img/1to2/11.png"",""time"":1195},{""stimulus"":""img/1to2/12.png"",""time"":1304}]","[]"
"image-keyboard-response","426","647866","0.0-5.0-1.210","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","332","","img/2to1/1.png","2","","15","408","0.5","0.5","2","3","",""
"animation","427","649266","0.0-5.0-2.210","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","15","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":316},{""stimulus"":""img/2to3/4.png"",""time"":425},{""stimulus"":""img/2to3/5.png"",""time"":533},{""stimulus"":""img/2to3/6.png"",""time"":640},{""stimulus"":""img/2to3/7.png"",""time"":750},{""stimulus"":""img/2to3/8.png"",""time"":857},{""stimulus"":""img/2to3/9.png"",""time"":967},{""stimulus"":""img/2to3/10.png"",""time"":1075},{""stimulus"":""img/2to3/11.png"",""time"":1183},{""stimulus"":""img/2to3/12.png"",""time"":1290}]","[]"
"image-keyboard-response","428","649469","0.0-5.0-1.211","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/3to2/1.png","null","","14","191","0.5","0.5","3","2","",""
"animation","429","650882","0.0-5.0-2.211","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","14","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":107},{""stimulus"":""img/3to2/2.png"",""time"":217},{""stimulus"":""img/3to2/3.png"",""time"":324},{""stimulus"":""img/3to2/4.png"",""time"":434},{""stimulus"":""img/3to2/5.png"",""time"":543},{""stimulus"":""img/3to2/6.png"",""time"":653},{""stimulus"":""img/3to2/7.png"",""time"":761},{""stimulus"":""img/3to2/8.png"",""time"":870},{""stimulus"":""img/3to2/9.png"",""time"":979},{""stimulus"":""img/3to2/10.png"",""time"":1087},{""stimulus"":""img/3to2/11.png"",""time"":1196},{""stimulus"":""img/3to2/12.png"",""time"":1305}]","[]"
"image-keyboard-response","430","651144","0.0-5.0-1.212","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","261","","img/2to1/1.png","1","","13","530","0.5","0.5","2","1","",""
"animation","431","652559","0.0-5.0-2.212","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","13","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":112},{""stimulus"":""img/2to1/2.png"",""time"":220},{""stimulus"":""img/2to1/3.png"",""time"":328},{""stimulus"":""img/2to1/4.png"",""time"":437},{""stimulus"":""img/2to1/5.png"",""time"":544},{""stimulus"":""img/2to1/6.png"",""time"":652},{""stimulus"":""img/2to1/7.png"",""time"":761},{""stimulus"":""img/2to1/8.png"",""time"":869},{""stimulus"":""img/2to1/9.png"",""time"":979},{""stimulus"":""img/2to1/10.png"",""time"":1089},{""stimulus"":""img/2to1/11.png"",""time"":1197},{""stimulus"":""img/2to1/12.png"",""time"":1305}]","[]"
"image-keyboard-response","432","653475","0.0-5.0-1.213","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/1to3/1.png","null","","12","909","0.5","0.5","1","3","",""
"animation","433","654887","0.0-5.0-2.213","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","12","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":215},{""stimulus"":""img/1to3/3.png"",""time"":325},{""stimulus"":""img/1to3/4.png"",""time"":432},{""stimulus"":""img/1to3/5.png"",""time"":539},{""stimulus"":""img/1to3/6.png"",""time"":649},{""stimulus"":""img/1to3/7.png"",""time"":758},{""stimulus"":""img/1to3/8.png"",""time"":867},{""stimulus"":""img/1to3/9.png"",""time"":976},{""stimulus"":""img/1to3/10.png"",""time"":1086},{""stimulus"":""img/1to3/11.png"",""time"":1194},{""stimulus"":""img/1to3/12.png"",""time"":1303}]","[]"
"image-keyboard-response","434","655444","0.0-5.0-1.214","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/3to2/1.png","null","","11","551","0.5","0.5","3","2","",""
"animation","435","656851","0.0-5.0-2.214","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","11","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":218},{""stimulus"":""img/3to2/3.png"",""time"":326},{""stimulus"":""img/3to2/4.png"",""time"":434},{""stimulus"":""img/3to2/5.png"",""time"":543},{""stimulus"":""img/3to2/6.png"",""time"":654},{""stimulus"":""img/3to2/7.png"",""time"":762},{""stimulus"":""img/3to2/8.png"",""time"":868},{""stimulus"":""img/3to2/9.png"",""time"":975},{""stimulus"":""img/3to2/10.png"",""time"":1084},{""stimulus"":""img/3to2/11.png"",""time"":1191},{""stimulus"":""img/3to2/12.png"",""time"":1300}]","[]"
"image-keyboard-response","436","657105","0.0-5.0-1.215","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","253","","img/2to1/1.png","1","","10","370","0.5","0.5","2","1","",""
"animation","437","658498","0.0-5.0-2.215","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","10","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":315},{""stimulus"":""img/2to1/4.png"",""time"":421},{""stimulus"":""img/2to1/5.png"",""time"":529},{""stimulus"":""img/2to1/6.png"",""time"":636},{""stimulus"":""img/2to1/7.png"",""time"":744},{""stimulus"":""img/2to1/8.png"",""time"":851},{""stimulus"":""img/2to1/9.png"",""time"":961},{""stimulus"":""img/2to1/10.png"",""time"":1069},{""stimulus"":""img/2to1/11.png"",""time"":1176},{""stimulus"":""img/2to1/12.png"",""time"":1283}]","[]"
"image-keyboard-response","438","659473","0.0-5.0-1.216","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/1to3/1.png","null","","9","965","0.5","0.5","1","2","",""
"animation","439","660884","0.0-5.0-2.216","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","9","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":217},{""stimulus"":""img/1to2/3.png"",""time"":325},{""stimulus"":""img/1to2/4.png"",""time"":434},{""stimulus"":""img/1to2/5.png"",""time"":543},{""stimulus"":""img/1to2/6.png"",""time"":652},{""stimulus"":""img/1to2/7.png"",""time"":758},{""stimulus"":""img/1to2/8.png"",""time"":867},{""stimulus"":""img/1to2/9.png"",""time"":976},{""stimulus"":""img/1to2/10.png"",""time"":1085},{""stimulus"":""img/1to2/11.png"",""time"":1192},{""stimulus"":""img/1to2/12.png"",""time"":1300}]","[]"
"image-keyboard-response","440","660889","0.0-5.0-1.217","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","5","","img/2to1/1.png","2","","8","236","0.5","0.5","2","3","",""
"animation","441","662295","0.0-5.0-2.217","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","8","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":103},{""stimulus"":""img/2to3/2.png"",""time"":212},{""stimulus"":""img/2to3/3.png"",""time"":321},{""stimulus"":""img/2to3/4.png"",""time"":429},{""stimulus"":""img/2to3/5.png"",""time"":537},{""stimulus"":""img/2to3/6.png"",""time"":646},{""stimulus"":""img/2to3/7.png"",""time"":754},{""stimulus"":""img/2to3/8.png"",""time"":863},{""stimulus"":""img/2to3/9.png"",""time"":972},{""stimulus"":""img/2to3/10.png"",""time"":1081},{""stimulus"":""img/2to3/11.png"",""time"":1188},{""stimulus"":""img/2to3/12.png"",""time"":1297}]","[]"
"image-keyboard-response","442","662557","0.0-5.0-1.218","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/3to2/1.png","null","","7","250","0.5","0.5","3","2","",""
"animation","443","663965","0.0-5.0-2.218","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","7","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":216},{""stimulus"":""img/3to2/3.png"",""time"":323},{""stimulus"":""img/3to2/4.png"",""time"":433},{""stimulus"":""img/3to2/5.png"",""time"":542},{""stimulus"":""img/3to2/6.png"",""time"":650},{""stimulus"":""img/3to2/7.png"",""time"":759},{""stimulus"":""img/3to2/8.png"",""time"":866},{""stimulus"":""img/3to2/9.png"",""time"":975},{""stimulus"":""img/3to2/10.png"",""time"":1083},{""stimulus"":""img/3to2/11.png"",""time"":1191},{""stimulus"":""img/3to2/12.png"",""time"":1299}]","[]"
"image-keyboard-response","444","664913","0.0-5.0-1.219","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","947","","img/2to1/1.png","1","","6","214","0.5","0.5","2","1","",""
"animation","445","666319","0.0-5.0-2.219","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","6","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":210},{""stimulus"":""img/2to1/3.png"",""time"":319},{""stimulus"":""img/2to1/4.png"",""time"":427},{""stimulus"":""img/2to1/5.png"",""time"":536},{""stimulus"":""img/2to1/6.png"",""time"":645},{""stimulus"":""img/2to1/7.png"",""time"":754},{""stimulus"":""img/2to1/8.png"",""time"":862},{""stimulus"":""img/2to1/9.png"",""time"":971},{""stimulus"":""img/2to1/10.png"",""time"":1080},{""stimulus"":""img/2to1/11.png"",""time"":1191},{""stimulus"":""img/2to1/12.png"",""time"":1297}]","[]"
"image-keyboard-response","446","666519","0.0-5.0-1.220","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/1to3/1.png","null","","5","194","0.5","0.5","1","2","",""
"animation","447","667928","0.0-5.0-2.220","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","5","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":216},{""stimulus"":""img/1to2/3.png"",""time"":324},{""stimulus"":""img/1to2/4.png"",""time"":430},{""stimulus"":""img/1to2/5.png"",""time"":539},{""stimulus"":""img/1to2/6.png"",""time"":646},{""stimulus"":""img/1to2/7.png"",""time"":757},{""stimulus"":""img/1to2/8.png"",""time"":864},{""stimulus"":""img/1to2/9.png"",""time"":972},{""stimulus"":""img/1to2/10.png"",""time"":1082},{""stimulus"":""img/1to2/11.png"",""time"":1191},{""stimulus"":""img/1to2/12.png"",""time"":1299}]","[]"
"image-keyboard-response","448","668521","0.0-5.0-1.221","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","591","","img/2to1/1.png","2","","4","238","0.5","0.5","2","3","",""
"animation","449","669925","0.0-5.0-2.221","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","4","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":103},{""stimulus"":""img/2to3/2.png"",""time"":211},{""stimulus"":""img/2to3/3.png"",""time"":318},{""stimulus"":""img/2to3/4.png"",""time"":429},{""stimulus"":""img/2to3/5.png"",""time"":538},{""stimulus"":""img/2to3/6.png"",""time"":646},{""stimulus"":""img/2to3/7.png"",""time"":754},{""stimulus"":""img/2to3/8.png"",""time"":860},{""stimulus"":""img/2to3/9.png"",""time"":968},{""stimulus"":""img/2to3/10.png"",""time"":1078},{""stimulus"":""img/2to3/11.png"",""time"":1187},{""stimulus"":""img/2to3/12.png"",""time"":1296}]","[]"
"image-keyboard-response","450","670434","0.0-5.0-1.222","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/3to2/1.png","null","","3","506","0.5","0.5","3","2","",""
"animation","451","671848","0.0-5.0-2.222","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","3","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":107},{""stimulus"":""img/3to2/2.png"",""time"":215},{""stimulus"":""img/3to2/3.png"",""time"":322},{""stimulus"":""img/3to2/4.png"",""time"":432},{""stimulus"":""img/3to2/5.png"",""time"":541},{""stimulus"":""img/3to2/6.png"",""time"":649},{""stimulus"":""img/3to2/7.png"",""time"":759},{""stimulus"":""img/3to2/8.png"",""time"":869},{""stimulus"":""img/3to2/9.png"",""time"":979},{""stimulus"":""img/3to2/10.png"",""time"":1088},{""stimulus"":""img/3to2/11.png"",""time"":1195},{""stimulus"":""img/3to2/12.png"",""time"":1305}]","[]"
"image-keyboard-response","452","672057","0.0-5.0-1.223","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","choice","","207","","img/2to1/1.png","1","","2","341","0.5","0.5","2","1","",""
"animation","453","673458","0.0-5.0-2.223","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","2","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":319},{""stimulus"":""img/2to1/4.png"",""time"":426},{""stimulus"":""img/2to1/5.png"",""time"":535},{""stimulus"":""img/2to1/6.png"",""time"":642},{""stimulus"":""img/2to1/7.png"",""time"":750},{""stimulus"":""img/2to1/8.png"",""time"":858},{""stimulus"":""img/2to1/9.png"",""time"":967},{""stimulus"":""img/2to1/10.png"",""time"":1076},{""stimulus"":""img/2to1/11.png"",""time"":1183},{""stimulus"":""img/2to1/12.png"",""time"":1292}]","[]"
"image-keyboard-response","454","674741","0.0-5.0-1.224","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","observe","","null","","img/1to3/1.png","null","","1","1271","0.5","0.5","1","3","",""
"animation","455","676151","0.0-5.0-2.224","632aaef27780d596dc7e0a9f","bdp_cybrbll","Wed Mar 29 2023 12:52:38 GMT-0500 (Central Daylight Time)","680318","1","3","","","","","","","","","","","1","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":218},{""stimulus"":""img/1to3/3.png"",""time"":327},{""stimulus"":""img/1to3/4.png"",""time"":434},{""stimulus"":""img/1to3/5.png"",""time"":541},{""stimulus"":""img/1to3/6.png"",""time"":649},{""stimulus"":""img/1to3/7.png"",""time"":756},{""stimulus"":""img/1to3/8.png"",""time"":867},{""stimulus"":""img/1to3/9.png"",""time"":975},{""stimulus"":""img/1to3/10.png"",""time"":1084},{""stimulus"":""img/1to3/11.png"",""time"":1193},{""stimulus"":""img/1to3/12.png"",""time"":1302}]","[]"
