"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","391","901196","0.0-5.0-2.192","","","","","","","33","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":207},{""stimulus"":""img/3to2/3.png"",""time"":307},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":512},{""stimulus"":""img/3to2/6.png"",""time"":613},{""stimulus"":""img/3to2/7.png"",""time"":712},{""stimulus"":""img/3to2/8.png"",""time"":814},{""stimulus"":""img/3to2/9.png"",""time"":917},{""stimulus"":""img/3to2/10.png"",""time"":1021},{""stimulus"":""img/3to2/11.png"",""time"":1121},{""stimulus"":""img/3to2/12.png"",""time"":1226}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","392","902460","0.0-5.0-1.193","","1262","","","img/2to1/1.png","1","32","833","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","393","903787","0.0-5.0-2.193","","","","","","","32","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":310},{""stimulus"":""img/2to1/4.png"",""time"":411},{""stimulus"":""img/2to1/5.png"",""time"":514},{""stimulus"":""img/2to1/6.png"",""time"":618},{""stimulus"":""img/2to1/7.png"",""time"":719},{""stimulus"":""img/2to1/8.png"",""time"":819},{""stimulus"":""img/2to1/9.png"",""time"":920},{""stimulus"":""img/2to1/10.png"",""time"":1022},{""stimulus"":""img/2to1/11.png"",""time"":1122},{""stimulus"":""img/2to1/12.png"",""time"":1222}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","394","903970","0.0-5.0-1.194","","null","","","img/1to3/1.png","null","31","178","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","395","905300","0.0-5.0-2.194","","","","","","","31","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":205},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":510},{""stimulus"":""img/1to3/6.png"",""time"":613},{""stimulus"":""img/1to3/7.png"",""time"":712},{""stimulus"":""img/1to3/8.png"",""time"":818},{""stimulus"":""img/1to3/9.png"",""time"":921},{""stimulus"":""img/1to3/10.png"",""time"":1019},{""stimulus"":""img/1to3/11.png"",""time"":1123},{""stimulus"":""img/1to3/12.png"",""time"":1226}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","396","905985","0.0-5.0-1.195","","null","","","img/3to2/1.png","null","30","679","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","397","907321","0.0-5.0-2.195","","","","","","","30","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":310},{""stimulus"":""img/3to1/4.png"",""time"":414},{""stimulus"":""img/3to1/5.png"",""time"":515},{""stimulus"":""img/3to1/6.png"",""time"":614},{""stimulus"":""img/3to1/7.png"",""time"":719},{""stimulus"":""img/3to1/8.png"",""time"":823},{""stimulus"":""img/3to1/9.png"",""time"":927},{""stimulus"":""img/3to1/10.png"",""time"":1029},{""stimulus"":""img/3to1/11.png"",""time"":1130},{""stimulus"":""img/3to1/12.png"",""time"":1234}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","398","907669","0.0-5.0-1.196","","null","","","img/1to3/1.png","null","29","341","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","399","908996","0.0-5.0-2.196","","","","","","","29","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":510},{""stimulus"":""img/1to3/6.png"",""time"":613},{""stimulus"":""img/1to3/7.png"",""time"":716},{""stimulus"":""img/1to3/8.png"",""time"":818},{""stimulus"":""img/1to3/9.png"",""time"":919},{""stimulus"":""img/1to3/10.png"",""time"":1023},{""stimulus"":""img/1to3/11.png"",""time"":1127},{""stimulus"":""img/1to3/12.png"",""time"":1229}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","400","909233","0.0-5.0-1.197","","null","","","img/3to2/1.png","null","28","229","0.5","0.5","3","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","401","910566","0.0-5.0-2.197","","","","","","","28","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":207},{""stimulus"":""img/3to2/3.png"",""time"":310},{""stimulus"":""img/3to2/4.png"",""time"":414},{""stimulus"":""img/3to2/5.png"",""time"":518},{""stimulus"":""img/3to2/6.png"",""time"":619},{""stimulus"":""img/3to2/7.png"",""time"":718},{""stimulus"":""img/3to2/8.png"",""time"":822},{""stimulus"":""img/3to2/9.png"",""time"":922},{""stimulus"":""img/3to2/10.png"",""time"":1027},{""stimulus"":""img/3to2/11.png"",""time"":1126},{""stimulus"":""img/3to2/12.png"",""time"":1230}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","402","914571","0.0-5.0-1.198","","4004","","","img/2to1/1.png","1","27","281","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","403","915906","0.0-5.0-2.198","","","","","","","27","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":413},{""stimulus"":""img/2to1/5.png"",""time"":514},{""stimulus"":""img/2to1/6.png"",""time"":616},{""stimulus"":""img/2to1/7.png"",""time"":718},{""stimulus"":""img/2to1/8.png"",""time"":819},{""stimulus"":""img/2to1/9.png"",""time"":921},{""stimulus"":""img/2to1/10.png"",""time"":1024},{""stimulus"":""img/2to1/11.png"",""time"":1127},{""stimulus"":""img/2to1/12.png"",""time"":1230}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","404","916509","0.0-5.0-1.199","","null","","","img/1to3/1.png","null","26","599","0.5","0.5","1","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","405","917843","0.0-5.0-2.199","","","","","","","26","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":105},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":305},{""stimulus"":""img/1to2/4.png"",""time"":409},{""stimulus"":""img/1to2/5.png"",""time"":512},{""stimulus"":""img/1to2/6.png"",""time"":613},{""stimulus"":""img/1to2/7.png"",""time"":717},{""stimulus"":""img/1to2/8.png"",""time"":820},{""stimulus"":""img/1to2/9.png"",""time"":923},{""stimulus"":""img/1to2/10.png"",""time"":1026},{""stimulus"":""img/1to2/11.png"",""time"":1129},{""stimulus"":""img/1to2/12.png"",""time"":1233}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","406","918223","0.0-5.0-1.200","","376","","","img/2to1/1.png","1","25","274","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","407","919557","0.0-5.0-2.200","","","","","","","25","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":413},{""stimulus"":""img/2to1/5.png"",""time"":516},{""stimulus"":""img/2to1/6.png"",""time"":617},{""stimulus"":""img/2to1/7.png"",""time"":720},{""stimulus"":""img/2to1/8.png"",""time"":822},{""stimulus"":""img/2to1/9.png"",""time"":923},{""stimulus"":""img/2to1/10.png"",""time"":1023},{""stimulus"":""img/2to1/11.png"",""time"":1128},{""stimulus"":""img/2to1/12.png"",""time"":1230}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","408","920796","0.0-5.0-1.201","","null","","","img/1to3/1.png","null","24","1232","0.5","0.5","1","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","409","922133","0.0-5.0-2.201","","","","","","","24","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":105},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":310},{""stimulus"":""img/1to2/4.png"",""time"":413},{""stimulus"":""img/1to2/5.png"",""time"":514},{""stimulus"":""img/1to2/6.png"",""time"":615},{""stimulus"":""img/1to2/7.png"",""time"":718},{""stimulus"":""img/1to2/8.png"",""time"":820},{""stimulus"":""img/1to2/9.png"",""time"":921},{""stimulus"":""img/1to2/10.png"",""time"":1024},{""stimulus"":""img/1to2/11.png"",""time"":1128},{""stimulus"":""img/1to2/12.png"",""time"":1233}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","410","922153","0.0-5.0-1.202","","18","","","img/2to1/1.png","1","23","1265","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","411","923491","0.0-5.0-2.202","","","","","","","23","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":205},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":410},{""stimulus"":""img/2to1/5.png"",""time"":513},{""stimulus"":""img/2to1/6.png"",""time"":617},{""stimulus"":""img/2to1/7.png"",""time"":722},{""stimulus"":""img/2to1/8.png"",""time"":824},{""stimulus"":""img/2to1/9.png"",""time"":926},{""stimulus"":""img/2to1/10.png"",""time"":1028},{""stimulus"":""img/2to1/11.png"",""time"":1129},{""stimulus"":""img/2to1/12.png"",""time"":1233}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","412","924018","0.0-5.0-1.203","","null","","","img/1to3/1.png","null","22","520","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","413","925345","0.0-5.0-2.203","","","","","","","22","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":206},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":508},{""stimulus"":""img/1to3/6.png"",""time"":611},{""stimulus"":""img/1to3/7.png"",""time"":716},{""stimulus"":""img/1to3/8.png"",""time"":818},{""stimulus"":""img/1to3/9.png"",""time"":919},{""stimulus"":""img/1to3/10.png"",""time"":1020},{""stimulus"":""img/1to3/11.png"",""time"":1122},{""stimulus"":""img/1to3/12.png"",""time"":1223}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","414","926018","0.0-5.0-1.204","","null","","","img/3to2/1.png","null","21","668","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","415","927351","0.0-5.0-2.204","","","","","","","21","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":209},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":413},{""stimulus"":""img/3to1/5.png"",""time"":516},{""stimulus"":""img/3to1/6.png"",""time"":620},{""stimulus"":""img/3to1/7.png"",""time"":721},{""stimulus"":""img/3to1/8.png"",""time"":825},{""stimulus"":""img/3to1/9.png"",""time"":928},{""stimulus"":""img/3to1/10.png"",""time"":1028},{""stimulus"":""img/3to1/11.png"",""time"":1129},{""stimulus"":""img/3to1/12.png"",""time"":1230}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","416","927660","0.0-5.0-1.205","","null","","","img/1to3/1.png","null","20","302","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","417","928987","0.0-5.0-2.205","","","","","","","20","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":411},{""stimulus"":""img/1to3/5.png"",""time"":514},{""stimulus"":""img/1to3/6.png"",""time"":618},{""stimulus"":""img/1to3/7.png"",""time"":723},{""stimulus"":""img/1to3/8.png"",""time"":823},{""stimulus"":""img/1to3/9.png"",""time"":926},{""stimulus"":""img/1to3/10.png"",""time"":1027},{""stimulus"":""img/1to3/11.png"",""time"":1127},{""stimulus"":""img/1to3/12.png"",""time"":1227}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","418","929355","0.0-5.0-1.206","","null","","","img/3to2/1.png","null","19","363","0.5","0.5","3","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","419","930693","0.0-5.0-2.206","","","","","","","19","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":413},{""stimulus"":""img/3to1/5.png"",""time"":517},{""stimulus"":""img/3to1/6.png"",""time"":617},{""stimulus"":""img/3to1/7.png"",""time"":719},{""stimulus"":""img/3to1/8.png"",""time"":822},{""stimulus"":""img/3to1/9.png"",""time"":926},{""stimulus"":""img/3to1/10.png"",""time"":1030},{""stimulus"":""img/3to1/11.png"",""time"":1133},{""stimulus"":""img/3to1/12.png"",""time"":1235}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","420","931683","0.0-5.0-1.207","","null","","","img/1to3/1.png","null","18","986","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","421","933014","0.0-5.0-2.207","","","","","","","18","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":306},{""stimulus"":""img/1to3/4.png"",""time"":405},{""stimulus"":""img/1to3/5.png"",""time"":506},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":709},{""stimulus"":""img/1to3/8.png"",""time"":813},{""stimulus"":""img/1to3/9.png"",""time"":916},{""stimulus"":""img/1to3/10.png"",""time"":1021},{""stimulus"":""img/1to3/11.png"",""time"":1125},{""stimulus"":""img/1to3/12.png"",""time"":1229}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","422","933235","0.0-5.0-1.208","","null","","","img/3to2/1.png","null","17","214","0.5","0.5","3","2","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","423","934566","0.0-5.0-2.208","","","","","","","17","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":208},{""stimulus"":""img/3to2/3.png"",""time"":314},{""stimulus"":""img/3to2/4.png"",""time"":417},{""stimulus"":""img/3to2/5.png"",""time"":518},{""stimulus"":""img/3to2/6.png"",""time"":622},{""stimulus"":""img/3to2/7.png"",""time"":723},{""stimulus"":""img/3to2/8.png"",""time"":824},{""stimulus"":""img/3to2/9.png"",""time"":927},{""stimulus"":""img/3to2/10.png"",""time"":1027},{""stimulus"":""img/3to2/11.png"",""time"":1128},{""stimulus"":""img/3to2/12.png"",""time"":1230}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","424","938804","0.0-5.0-1.209","","4237","","","img/2to1/1.png","1","16","197","0.5","0.5","2","1","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","425","940137","0.0-5.0-2.209","","","","","","","16","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":310},{""stimulus"":""img/2to1/4.png"",""time"":413},{""stimulus"":""img/2to1/5.png"",""time"":514},{""stimulus"":""img/2to1/6.png"",""time"":615},{""stimulus"":""img/2to1/7.png"",""time"":719},{""stimulus"":""img/2to1/8.png"",""time"":822},{""stimulus"":""img/2to1/9.png"",""time"":926},{""stimulus"":""img/2to1/10.png"",""time"":1029},{""stimulus"":""img/2to1/11.png"",""time"":1132},{""stimulus"":""img/2to1/12.png"",""time"":1233}]","[]"
"","","","observe","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","image-keyboard-response","426","940407","0.0-5.0-1.210","","null","","","img/1to3/1.png","null","15","265","0.5","0.5","1","3","",""
"","","","","5e654e2055e480000dcd002a","bdp_cybrbll","Mon Mar 27 2023 15:26:25 GMT-0400 (Eastern Daylight Time)","968593","3","1","animation","427","941735","0.0-5.0-2.210","","","","","","","15","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":206},{""stimulus"":""img/1to3/3.png"",""time"":306},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":511},{""stimulus"":""img/1to3/6.png"",""time"":615},{""stimulus"":""img/1to3/7.png"",""time"":718},{""stimulus"":""img/1to3/8.png"",""time"":820},{""stimulus"":""img/1to3/9.png"",""time"":923},{""stimulus"":""img/1to3/10.png"",""time"":1026},{""stimulus"":""img/1to3/11.png"",""time"":1129},{""stimulus"":""img/1to3/12.png"",""time"":1230}]","[]"
