"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","49","99141","0.0-5.0-2.22","","","","","","203","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":405},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":700},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1105},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","50","99484","0.0-5.0-1.23","","341","","img/2to1/1.png","2","202","502","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","51","100780","0.0-5.0-2.23","","","","","","202","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":313},{""stimulus"":""img/2to3/4.png"",""time"":405},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":797},{""stimulus"":""img/2to3/9.png"",""time"":905},{""stimulus"":""img/2to3/10.png"",""time"":999},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1203}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","52","101047","0.0-5.0-1.24","","null","","img/3to2/1.png","null","201","265","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","53","102349","0.0-5.0-2.24","","","","","","201","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":107},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":307},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":509},{""stimulus"":""img/3to2/6.png"",""time"":603},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":805},{""stimulus"":""img/3to2/9.png"",""time"":899},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","54","102811","0.0-5.0-1.25","","460","","img/2to1/1.png","1","200","243","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","55","104101","0.0-5.0-2.25","","","","","","200","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":201},{""stimulus"":""img/2to1/3.png"",""time"":304},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":506},{""stimulus"":""img/2to1/6.png"",""time"":600},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":1005},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","56","104660","0.0-5.0-1.26","","null","","img/1to3/1.png","null","199","542","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","57","105949","0.0-5.0-2.26","","","","","","199","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":499},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":999},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1201}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","58","106355","0.0-5.0-1.27","","406","","img/2to1/1.png","2","198","614","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","59","107651","0.0-5.0-2.27","","","","","","198","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":503},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1093},{""stimulus"":""img/2to3/12.png"",""time"":1188}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","60","107980","0.0-5.0-1.28","","null","","img/3to2/1.png","null","197","324","0.5","0.5","3","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","61","109269","0.0-5.0-2.28","","","","","","197","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":901},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","62","109595","0.0-5.0-1.29","","null","","img/1to3/1.png","null","196","313","0.5","0.5","1","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","63","110887","0.0-5.0-2.29","","","","","","196","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":313},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":609},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","64","112284","0.0-5.0-1.30","","1395","","img/2to1/1.png","1","195","142","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","65","113579","0.0-5.0-2.30","","","","","","195","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":500},{""stimulus"":""img/2to1/6.png"",""time"":609},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1188}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","66","115213","0.0-5.0-1.31","","null","","img/1to3/1.png","null","194","1632","0.5","0.5","1","2","","",""
"blur","67","116285","blurevent","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","","","","","","","","","","","","","","","","","","1"
"blur","67","116285","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","67","117035","0.0-5.0-2.31","","","","","","194","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":501},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":894},{""stimulus"":""img/1to2/10.png"",""time"":998},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1201}]","[]","1"
"focus","68","121694","focusevent","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","","","","","","","","","","","","","","","","","",""
"","","","blurwarn","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","68","125372","0.0-5.0-0.32-0.32","","8334","","","49","","","","","","","","","1"
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","69","126507","0.0-5.0-1.32","","874","","img/2to1/1.png","2","193","538","0.5","0.5","2","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","70","127808","0.0-5.0-2.32","","","","","","193","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":213},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":709},{""stimulus"":""img/2to3/8.png"",""time"":802},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":1004},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1191}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","71","129164","0.0-5.0-1.33","","null","","img/3to2/1.png","null","192","1353","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","72","130457","0.0-5.0-2.33","","","","","","192","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":404},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":607},{""stimulus"":""img/3to2/7.png"",""time"":699},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1199}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","73","130579","0.0-5.0-1.34","","121","","img/2to1/1.png","1","191","432","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","74","131872","0.0-5.0-2.34","","","","","","191","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":313},{""stimulus"":""img/2to1/4.png"",""time"":408},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":608},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","75","132261","0.0-5.0-1.35","","null","","img/1to3/1.png","null","190","376","0.5","0.5","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","76","133554","0.0-5.0-2.35","","","","","","190","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":499},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":701},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":904},{""stimulus"":""img/1to3/10.png"",""time"":997},{""stimulus"":""img/1to3/11.png"",""time"":1105},{""stimulus"":""img/1to3/12.png"",""time"":1198}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","77","134068","0.0-5.0-1.36","","null","","img/3to2/1.png","null","189","499","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","78","135359","0.0-5.0-2.36","","","","","","189","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":402},{""stimulus"":""img/3to2/5.png"",""time"":510},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":699},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":902},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1105},{""stimulus"":""img/3to2/12.png"",""time"":1188}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","79","135977","0.0-5.0-1.37","","618","","img/2to1/1.png","1","188","463","0.5","0.5","2","1","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","80","137265","0.0-5.0-2.37","","","","","","188","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":504},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":801},{""stimulus"":""img/2to1/9.png"",""time"":895},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1191}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","81","137745","0.0-5.0-1.38","","null","","img/1to3/1.png","null","187","463","0.5","0.5","1","3","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","82","139033","0.0-5.0-2.38","","","","","","187","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":594},{""stimulus"":""img/1to3/7.png"",""time"":699},{""stimulus"":""img/1to3/8.png"",""time"":807},{""stimulus"":""img/1to3/9.png"",""time"":903},{""stimulus"":""img/1to3/10.png"",""time"":995},{""stimulus"":""img/1to3/11.png"",""time"":1103},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]",""
"","","","observe","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","83","139984","0.0-5.0-1.39","","null","","img/3to2/1.png","null","186","935","0.5","0.5","3","2","","",""
"","","","","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","animation","84","141272","0.0-5.0-2.39","","","","","","186","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":396},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":608},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":903},{""stimulus"":""img/3to2/10.png"",""time"":990},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1200}]","[]",""
"","","","choice","63d1b93d9abc8c4b40e2d92f","bdp_cybrbll","Mon Mar 27 2023 10:52:33 GMT-0500 (Central Daylight Time)","466271","3","1","image-keyboard-response","85","141555","0.0-5.0-1.40","","282","","img/2to1/1.png","1","185","1265","0.5","0.5","2","1","","",""
