"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"animation","170","524914","0.0-5.0-2.82","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","143","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","171","525142","0.0-5.0-1.83","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","228","","","","choice","","","img/2to1/1.png","1","142","488","0.5","0.1","2","1","",""
"animation","172","526430","0.0-5.0-2.83","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","142","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":201},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","173","526804","0.0-5.0-1.84","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","141","371","0.5","0.1","1","2","",""
"animation","174","528092","0.0-5.0-2.84","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","141","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","175","528489","0.0-5.0-1.85","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","396","","","","choice","","","img/2to1/1.png","2","140","311","0.5","0.1","2","3","",""
"animation","176","529777","0.0-5.0-2.85","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","140","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","177","530018","0.0-5.0-1.86","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","139","239","0.5","0.1","3","1","",""
"animation","178","531307","0.0-5.0-2.86","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","139","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1089},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","179","532150","0.0-5.0-1.87","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","138","841","0.5","0.1","1","2","",""
"animation","180","533438","0.0-5.0-2.87","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","138","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":594},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","181","533581","0.0-5.0-1.88","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","142","","","","choice","","","img/2to1/1.png","2","137","734","0.5","0.1","2","3","",""
"animation","182","534869","0.0-5.0-2.88","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","137","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","183","535037","0.0-5.0-1.89","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","136","167","0.5","0.1","3","1","",""
"animation","184","536325","0.0-5.0-2.89","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","136","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":891},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","185","537262","0.0-5.0-1.90","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","135","935","0.5","0.1","1","2","",""
"animation","186","538550","0.0-5.0-2.90","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","135","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":693},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":891},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1089},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","187","539194","0.0-5.0-1.91","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","643","","","","choice","","","img/2to1/1.png","1","134","440","0.5","0.1","2","1","",""
"animation","188","540483","0.0-5.0-2.91","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","134","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":607},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","189","541993","0.0-5.0-1.92","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","133","1509","0.5","0.1","1","2","",""
"animation","190","543282","0.0-5.0-2.92","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","133","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":102},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","191","543517","0.0-5.0-1.93","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","234","","","","choice","","","img/2to1/1.png","1","132","501","0.5","0.1","2","1","",""
"animation","192","544806","0.0-5.0-2.93","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","132","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","193","545527","0.0-5.0-1.94","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","131","720","0.5","0.1","1","3","",""
"animation","194","546816","0.0-5.0-2.94","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","131","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":198},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":495},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":792},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","195","547806","0.0-5.0-1.95","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","130","987","0.5","0.1","3","1","",""
"animation","196","549094","0.0-5.0-2.95","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","130","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","197","549505","0.0-5.0-1.96","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","129","408","0.5","0.1","1","2","",""
"animation","198","550794","0.0-5.0-2.96","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","129","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","199","550937","0.0-5.0-1.97","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","142","","","","choice","","","img/2to1/1.png","2","128","771","0.5","0.1","2","3","",""
"animation","200","552224","0.0-5.0-2.97","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","128","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":302},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","201","552414","0.0-5.0-1.98","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/3to2/1.png","null","127","188","0.5","0.1","3","1","",""
"animation","202","553701","0.0-5.0-2.98","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","127","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","203","554203","0.0-5.0-1.99","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","null","","","","observe","","","img/1to3/1.png","null","126","499","0.5","0.1","1","2","",""
"animation","204","555492","0.0-5.0-2.99","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","126","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","205","555514","0.0-5.0-1.100","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","21","","","","choice","","","img/2to1/1.png","2","125","555","0.5","0.1","2","3","",""
"animation","206","556802","0.0-5.0-2.100","63d3fb1c82d319ac2f752d80","bdp_cybrbll","Wed Mar 29 2023 19:58:46 GMT-0400 (Eastern Daylight Time)","778035","1","3","","","","","","","","","","","125","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":792},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
